id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
3457,50,technician,married,secondary,no,1518,no,yes,cellular,31,jul,321,2,-1,0,unknown,-0.03810209273455349,-0.12816998893189174,-0.04115493793167456,-0.002132555935703017,0.044227169628345143,0.004221317295307705,0.18538923268053076,0.2797819789053263,-0.375375683691112,0.24406942217384,0.06834780636711812,-0.39551382617508396,0.8816288820545669,-0.09686019858810804,-0.035189061003465825,-0.011692376886217309,-0.08540168865252466
3463,44,admin.,married,secondary,no,1696,no,no,unknown,16,jun,139,3,-1,0,unknown,-0.045817877239012886,-0.02476738115007065,0.08197890420722673,-0.044965384888366634,0.04055918899048237,0.002645160907755585,0.25474236308516324,0.1936861139980827,0.025886839775249873,-1.4369989672590544,0.10993979126260801,0.4021665224137752,-0.5239100381891306,-0.09295770532135987,-0.027553681647562448,-0.008520257378146505,-0.06582218823184724
3470,38,self-employed,married,tertiary,no,526,no,no,cellular,27,aug,86,11,-1,0,unknown,0.12954997124362475,-0.11829271027525966,-0.039944467998143184,-0.10846933217078959,0.07689108054824205,0.0035066156950822975,0.054826697650187856,0.11687347914094362,0.02834933140422626,0.15599873487339214,0.0082024120790678,-0.04943155446568044,-1.9779498029719398,-0.35176567835162964,-0.061552670831499935,-0.011991277122181863,-0.05796288777081949
3476,38,entrepreneur,single,primary,no,154,yes,no,cellular,11,may,197,1,-1,0,unknown,-0.1764926557769389,-0.0763885771265408,-0.21456152162463663,0.03452838789629545,-0.33910870640033186,0.004987267706894481,0.010224181020305314,-0.26786922389764517,0.05544868271686207,0.4867075347375599,0.03246984713475439,-0.5073069825455828,-0.06395311410066498,0.2433213549617038,0.023551453159996797,-0.007523417524337039,-0.07530599013764706
3479,42,blue-collar,married,primary,no,244,yes,no,cellular,16,apr,403,1,-1,0,unknown,-0.02730868469729087,-0.060674653606063104,-0.19131208654411552,-0.03859759933335851,-0.21760128029672135,-0.005410278108795272,-0.032794316771686316,-0.42177809260148086,0.05269337396358527,0.19071632348053044,0.056452824912859675,0.683819028158766,1.2332933480708337,0.16415208377203083,0.02204932302214236,-0.013050148515112782,-0.06705599534963042
3496,44,blue-collar,married,primary,no,271,yes,yes,unknown,9,may,94,1,-1,0,unknown,-0.07271293201184353,0.025490078850940245,-0.0717748393810561,-0.029620014270166417,-0.24252680273330002,0.001823547255722903,-0.040542955943767,-0.17613529976651085,-0.1768715465204028,-0.625323048219872,0.06163310926814829,-0.6706342822243055,-1.1123369567886336,0.23804955740033798,-0.03307426117983114,-0.008721631229630024,-0.0431205738720666
3497,47,blue-collar,married,secondary,no,1875,yes,no,cellular,14,jul,157,3,-1,0,unknown,-0.042643921283667015,-0.0773467377047677,-0.11160840941556731,-0.025614918140247998,0.025600271967290977,0.003769604717137645,0.16606254786867602,-0.21942638706165557,0.06283854601662386,0.23108272718686984,0.19000767051273346,-0.18147606350673307,-0.33918560825332084,-0.10156104356063224,-0.05343196429109501,-0.024849551356231202,-0.07592557778793171
3505,35,blue-collar,married,secondary,no,53,yes,no,unknown,2,jun,826,4,-1,0,unknown,0.004517486334964041,0.018943243753109452,-0.04640403364965469,-0.10598792112495868,0.046861164470135164,-0.008182491949920476,-0.008782062526873673,-0.07340045006206243,0.0074650464526485735,-0.9392715525423961,0.07150922823912491,0.7146143116917073,3.764279954813719,-0.14284035518887467,-0.0018630686585221433,-0.0027729599202800477,-0.044167691591335816
3509,26,technician,married,tertiary,no,8,yes,yes,unknown,13,may,262,2,-1,0,unknown,-0.06810018677002999,0.18532431200425745,-0.014312393426023211,-0.021435055026360693,0.07332038916234956,0.002445347621731073,-0.400461392033161,-0.1915899166557009,-0.1401697364152863,-1.2984656457857453,0.06204228413453585,-0.40617991667195114,0.07175767974176885,-0.03280634887582273,-0.0037046507885181,-0.01254055125381596,-0.07608184120192792
3513,54,services,divorced,tertiary,no,413,no,no,cellular,7,jul,39,9,-1,0,unknown,0.06307713475074929,-0.23413038714174148,-0.01671121115617151,0.15250730682593766,0.040333810031077465,0.004217603533882877,-0.031071952909000618,0.20988257342832894,0.05808504555827479,0.17849487041038126,0.11461467612875069,-0.050365719537682256,-2.93739257514663,-0.38635545319460207,-0.05704701581219512,-0.010221293858104665,-0.04989289053277236
3514,37,management,single,tertiary,no,33,yes,no,cellular,12,mar,186,1,-1,0,unknown,-0.1166295562437451,-0.017685832653468556,0.10364936855923464,0.15354482890250815,0.08713790050341891,0.004090179441414199,-0.19260337888584353,-0.2498422348234811,0.040165165261790765,0.33774032357592787,0.339983601574971,2.790083483632304,0.2525012927175473,0.34667829098179376,0.06410022789755494,0.003165181509923542,-0.04188971983465943
3519,35,technician,married,secondary,no,784,yes,no,cellular,5,may,101,2,-1,0,unknown,-0.12340361332343593,0.027970486082341428,0.011806826575866531,-0.038535075699103596,0.05627295749612257,0.002936308924113796,0.17475054155038477,-0.18860825224010772,0.04456909346323887,0.36509127848123,-0.07783034268056044,-0.42247868730991134,-1.3375694653072217,-0.06491095110376645,0.03953268368150671,-0.012176490013586274,-0.04497186125104041
3525,47,blue-collar,married,primary,no,214,yes,yes,unknown,9,jun,168,1,-1,0,unknown,-0.08778473092126586,-0.06771537028087439,-0.0840364741302681,-0.02759191413410291,-0.21738904233195533,0.003668774711302519,0.013119567104995164,-0.15678299985522068,-0.11162380373343889,-1.2972525541968853,0.08341127474732671,0.5923966046397572,-0.3451142559414292,0.24875780075309828,-0.029632083265971186,-0.0038940041055168947,-0.06690113439608797
3536,41,management,divorced,tertiary,no,3355,no,no,cellular,14,oct,181,2,500,1,failure,-0.013222159830143803,-0.04649630313844164,0.011489231455108545,0.10632598556288336,0.044263463399067435,0.001489632774623205,0.1841878277355996,0.32083840455407164,0.06391798042115919,0.06207991612180709,0.26118309026812003,1.9149499980691933,0.15665411011437788,-0.08062555863092301,0.661485662100452,0.008285618149873178,-0.09085894792756805
3539,31,housemaid,married,secondary,no,3902,yes,no,cellular,21,jul,78,4,-1,0,unknown,0.030569055429057097,-0.022451557729766647,-0.007883130807684565,-0.06708049365290299,0.0198444170246503,0.002998258467986002,0.345858947719279,-0.13495079741661228,0.045855702073887,0.22054967317928773,-0.04969036209102044,-0.31654818222547304,-1.665435708034269,-0.18549855757149877,-0.06278504658128722,-0.022344250307995236,-0.0570764448514406
3544,44,entrepreneur,married,tertiary,no,31,no,no,unknown,9,jun,467,1,-1,0,unknown,-0.04414936138680388,-0.02785125375134974,-0.030271740817873403,-0.06341414815039581,0.058560040138613954,-0.014733908076160087,-0.3154489746942839,0.11222947023210036,0.024510261628866208,-1.7323691111359238,0.048881772961247905,0.5839369210933459,1.5832498763797056,0.09072542378306017,-0.010266869544384324,-0.00020288832748925175,-0.0676818899965831
3545,48,technician,married,secondary,no,5,no,no,unknown,9,jun,65,6,-1,0,unknown,-0.06749036450359004,-0.0954934378743986,-0.056798644957863936,-0.08001808046514625,0.03513836971630755,0.002095895082743765,-0.38107426241677944,0.19448182030571853,0.02052861446601564,-1.0335463290272626,0.22403658049227093,0.5279492924942515,-1.430273256664807,-0.25441223007496616,-0.06177745925045904,-0.002751882194882974,-0.04398980615441597
3550,43,unemployed,married,secondary,no,1943,yes,no,cellular,3,apr,273,2,136,2,failure,-0.026988663615295894,-0.02914177096252538,0.07616327440255757,-0.02756055233004164,0.042925411875281455,0.003192380848825631,0.1949226330649475,-0.43203429369510093,0.05929025880389422,0.24173589801865833,0.054676436797997996,0.5291617897834361,0.5142119543836178,-0.018879759304973702,0.029844500823671283,0.027518235631551258,-0.08618268101699436
3554,47,services,single,secondary,no,917,no,no,cellular,29,jul,293,2,-1,0,unknown,-0.014352084406552947,-0.09743210623105468,0.017214151092958773,0.07942049821057656,0.043390570999901394,0.0030768963592335986,0.14601945131487631,0.3218363445303554,0.07363958316006337,0.31788590142114154,0.04183740242508881,-0.26986699475338977,0.7659313676592432,-0.10025773765304588,-0.03195298166539499,-0.01306510531801488,-0.08881919065316987
3555,30,management,single,tertiary,no,1041,no,no,cellular,5,aug,68,1,-1,0,unknown,-0.10925210853635804,0.019871287370260556,0.056825058119622296,0.1138786198858311,0.06844062020292238,0.003545115638321316,0.13169803943978073,0.16997013277325546,0.04222950866866949,0.044807672298822675,0.1727232325356848,0.1849028552857021,-2.138647715394668,0.25299350933352094,-0.05978496408595764,-0.014867465207063505,-0.05619942755060872
3560,53,services,married,primary,no,171,yes,yes,cellular,5,may,343,4,167,6,other,-0.11753243358722462,-0.03039956966043275,-0.07560995073903608,-0.006244129471723814,-0.31423656990028725,0.0062579734590533075,-0.06732063162525842,-0.23831422454868187,-0.3005054457269864,0.6192254119112525,-0.07389948072810075,-0.34073388119351417,0.9876240264471715,-0.1691975801626057,0.16394756906354768,0.10743304988696784,0.03997128361150871
3561,32,technician,single,secondary,yes,-92,yes,no,cellular,6,may,139,1,363,1,other,-0.12006874089179508,0.010838260544665072,-0.07849707291520153,0.040392224670614756,0.0427675724841157,-0.14134428986468073,-0.6170605789080401,-0.22258814011944783,0.03766422956789,0.4385529720063965,-0.05825884368722956,-0.6022858741779561,-0.6458034534529071,0.19419041855784533,-0.1401119935083704,-0.003939010345114585,0.13785594901284018
3567,43,management,married,tertiary,no,228,yes,no,cellular,2,feb,84,1,-1,0,unknown,-0.030900951740699227,-0.031441035223303944,0.07766773284966483,-0.08439988178967904,0.07609151331139144,0.003136830209908978,-0.03361246806613533,-0.23550157676756872,0.0404186932947149,0.17404655207688757,0.014666438331410908,0.7865690550137286,-1.4319506869116156,0.2044719163508924,0.015304418011949457,-0.008654352972702213,-0.03824169157720645
3585,54,blue-collar,married,primary,no,551,yes,no,cellular,17,apr,251,1,263,2,failure,-0.053467070536355285,-0.08498079491101727,-0.16607767081720368,-0.032571090668139124,-0.27110151956850204,0.004765831655176653,0.0005821047008047986,-0.45326126071923417,0.053942938126074945,0.20268770745849438,-0.05114655244527304,0.6579808290101831,0.37237468503599236,0.14535702699899064,-0.12218079763164384,0.004838569517800969,-0.09283757782956126
3587,59,technician,married,secondary,no,283,no,no,cellular,25,aug,272,4,-1,0,unknown,-0.050072666633783396,0.03842105824577478,-0.07629355257058797,-0.0534188948203807,0.056285661209028386,0.0072364509512425354,0.06459552876354442,0.1771053060362077,0.04518646979803469,0.2285399348726056,0.11524857231807852,0.19014387962036097,1.0087255978721221,-0.2447037263891953,-0.018244254011926305,-0.014380688707678384,-0.0889017614888484
3588,47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,-0.1430613037928874,-0.02635570077274409,0.12110982564273994,0.01914146034762592,0.04490796485929833,0.0015617119326081419,0.1538087539158486,0.27092282256082667,0.07686472025929283,0.3552354550517905,0.1501829408236273,0.15017378072825918,0.6035814800756468,0.20989470751874478,1.2601771786197449,0.01592946474784532,-0.07745464968533423
3593,38,services,divorced,secondary,no,904,yes,no,cellular,16,apr,361,1,339,1,failure,-0.04289778796516318,-0.01822379341643874,-0.04998158275704082,0.1014259985483573,0.01595043242756701,0.00029999448045596417,0.0703391928590766,-0.44113814089684794,0.050983704990499853,0.1908197481343645,0.03167946978712667,0.5318100003125906,0.9554332261531513,0.14709415342280766,-0.18039777081225877,-0.0027236381217812643,-0.07642859003887019
3600,23,technician,single,secondary,no,283,yes,no,cellular,22,sep,175,1,184,2,success,-0.23930316229315543,0.42229445323336967,-0.04029303398704227,0.11726153968978387,0.06042167380948295,0.004655019205805258,0.01765383587988183,-0.2631697570140362,0.032580299587296885,0.35560345842563046,0.2310366515250812,1.6273173456795955,0.07490132523127165,0.11627790145561237,0.1481241684631929,-0.017164780971215057,1.3211187204183785
3602,51,services,married,secondary,no,615,no,no,cellular,2,feb,1110,2,-1,0,unknown,-0.05696232664422393,-0.11763118039164124,-0.07891206536660873,-0.04801641987237859,0.018031070311882235,-0.0019757757590800136,0.0286953343716392,0.17153877405898327,0.011583122637039735,0.2491730550349734,-0.09628988109169688,0.250081423515876,3.1193162352348285,-0.10145192539013893,0.022510986762621334,-0.012156235358962564,-0.051667038029161685
3604,35,blue-collar,married,secondary,no,362,yes,no,unknown,12,may,363,2,-1,0,unknown,-0.05497424122694716,0.023958991479712227,-0.1507611022288403,-0.03131403078229243,0.03900268576031567,-0.0067705251577471785,0.021638115081989814,-0.1908299243009017,0.03918488804450161,-1.2682603880813288,0.03311594295541082,-0.3832473117140981,0.7913156978067873,-0.08491185244947506,-0.0026463072465870417,-0.008876618974773752,-0.06575972046889395
3607,40,housemaid,married,tertiary,no,0,no,no,unknown,6,oct,6,1,-1,0,unknown,-0.04083984458358838,-0.011150972694121217,-0.03912505953233763,-0.05662151956593639,0.28793152640492353,0.004056223245857589,-0.1662254089213991,0.1333158770911789,0.02410567170615368,0.05459951573364199,0.1312495366931751,2.2329013790391326,-3.861292650231727,0.17613278271597005,-0.02282779978076363,-0.02460901166580405,-0.03334432372728121
3611,39,entrepreneur,married,tertiary,no,2,yes,no,cellular,17,nov,180,1,-1,0,unknown,0.012091434877226376,-0.0912716306517854,-0.08489130065610535,-0.04889473216613661,0.10650981990054229,0.004443793207882387,-0.25418478468803724,-0.16508101553234922,0.040047531676825794,0.029657008949212155,-0.17112215509779788,0.24522953459917382,-0.14282418405847921,0.2842715997901326,0.007095514691151415,-0.007361953398084271,-0.08299792203093194
3615,24,self-employed,single,unknown,no,1179,no,no,cellular,10,feb,122,1,-1,0,unknown,-0.22500802620473348,0.7121512082316097,-0.006710935139626414,0.1050034036337781,-0.014939429243406483,0.004179336592187311,0.16078711383031827,0.5123407690327144,0.047631430934799976,0.2109167012914949,0.4614942244825735,1.941121087912621,-0.03425893411340915,0.21358785438108838,0.03289561190933349,-0.010271798455958749,-0.03649518436618975
3618,40,blue-collar,married,secondary,no,273,yes,no,unknown,19,jun,1082,1,-1,0,unknown,-0.015983474159579077,-0.015328237074361652,0.018269556869711885,-0.09698238457165642,0.02143138962650879,-0.009678648497031829,-0.07001177745189668,-0.08718376202623987,-0.007599269965906467,-0.857796147257091,0.008381726399039958,0.6182243761432032,4.427427792801495,0.15192155950120717,0.013086523572826941,-0.0023528083348188958,-0.04164023284537022
3623,40,retired,married,primary,no,407,yes,no,unknown,7,may,502,1,-1,0,unknown,-0.08504344304212716,-0.04921114051314063,0.055932293368555326,-0.04765782265496747,-0.2696934526671037,-0.010198535616166644,-0.019488950193893455,-0.1467046287535142,0.03509025854239809,-1.081497697104368,-0.05987179701649902,-0.45507392000724123,2.196793724232463,0.13096179930210802,-0.01315820219800876,-0.00992871657345074,-0.05560725262560972
3634,29,technician,single,secondary,no,32,yes,yes,cellular,17,apr,514,1,-1,0,unknown,-0.06581930901424345,0.09499605420478859,-0.14255383469173086,0.06987835866952921,0.02284204206824032,-0.013064138123341847,-0.12449298259807792,-0.2763414829926236,-0.23021861633193047,0.27680000235122454,-0.08661667403975924,0.5715637733140474,1.8710423160464809,0.1815046089143519,0.019437814866039415,-0.011240957025019132,-0.06187534625074857
3636,30,services,single,secondary,no,-172,yes,yes,cellular,17,apr,282,4,329,2,other,-0.02013351183108782,0.007402773359859946,-0.07221725776087899,0.0840466892240701,0.03473718196330183,0.0021456368982246446,-0.3477525451967382,-0.40205837432352365,-0.23080586710099515,0.16494208567841348,-0.05828661512209606,0.7806421789039419,0.474591331297871,-0.09036699129916864,-0.2832905900345877,-0.006275950834214439,-0.012878756503412114
3649,32,blue-collar,married,primary,no,244,yes,no,unknown,16,may,128,2,-1,0,unknown,-0.059411325867746216,0.028068244774501493,-0.10233006932015024,-0.04505729356492551,-0.26689539307507304,0.00276171160307839,0.0036692403975691662,-0.18489126001524858,0.038059354378617904,-0.9082292603061106,0.051562737375455206,-0.5357600368232045,-0.8151172410001981,-0.11075527571268196,-0.008195093892351605,-0.009523127906453323,-0.06458167616821313
3652,50,management,married,tertiary,no,2629,yes,no,telephone,15,jul,59,4,-1,0,unknown,-0.08151654706513703,-0.03244970269102829,0.028755056615384366,-0.05860220642208178,0.035275874566618716,0.003712305741030218,0.25676510694161997,-0.15180694769835668,0.03392992193618688,0.06380527698990768,-0.0019946155972486264,-0.041550818964257205,-2.7137724508183743,-0.13768721460213018,-0.05860737009580589,-0.01885431130064357,-0.056474494875432525
3654,48,management,divorced,tertiary,no,174,no,no,cellular,6,aug,290,2,-1,0,unknown,-0.04115213167427368,-0.10464724859159734,0.13754202648752312,0.12181267117144703,0.08427323869191415,0.0054897109901618025,0.05695298630147267,0.23447821713976208,0.05462971468361477,0.10591548610584783,0.1008992953359804,0.3785930695215605,0.8835408768425378,-0.22667350383289606,-0.036275807589887334,-0.01136143273948481,-0.08148117237021495
3655,47,entrepreneur,married,tertiary,no,362,yes,no,unknown,27,may,97,5,-1,0,unknown,-0.022387673013077716,-0.06293938958732893,-0.033671659364131155,-0.04818816632364338,0.06869242683903479,0.0024184268717993827,-0.0636191796152743,-0.14118413967357157,0.03382923757046937,-0.799512080712272,0.14188692464273342,-0.5851645769167723,-1.1423759362602053,-0.27926260982536133,-0.04740579210976483,-0.0055974808620196876,-0.04318155027630967
3659,31,technician,single,secondary,no,23,no,no,cellular,28,aug,110,2,-1,0,unknown,-0.0639337498936508,0.023725953900121447,-0.09242967746286669,0.08349242350055008,0.04421025788521688,0.003100257189935175,-0.3254599249443691,0.09502716788764863,0.03934179811008537,0.23109041550672002,-0.031178590064547772,-0.2198092761674042,-1.5404450575100448,-0.08621887448051568,-0.07119463058666509,-0.01532759324118624,-0.05521361653382467
3661,40,services,married,secondary,no,0,yes,yes,cellular,2,feb,226,2,-1,0,unknown,-0.02405796099400501,-0.033564171281815075,-0.12434380022463949,-0.04307678938479734,0.04925200554788116,0.004023097810171855,-0.25640263003800884,-0.24426496607463635,-0.2093273182463197,0.2661303435724808,-0.0933255065322458,0.568121777347555,0.33271260303151046,-0.08335866771936043,0.00852632218954355,-0.010375667415125635,-0.08598765927339383
3668,47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,-1,0,unknown,0.1063491125672573,-0.0906149538761216,-0.06262180237326402,0.03769969989831796,0.05007602141631832,0.0036004012632848805,-0.05278001102792016,-0.25798112891091934,0.039091802124056725,-1.3186031171124868,-0.07685278012718316,-0.4430344812470296,0.0993566163242693,-0.06561977918289025,0.013574085258102563,-0.006031463539384793,-0.07425134874811365
3683,44,self-employed,married,secondary,no,6553,no,no,unknown,16,jun,195,2,-1,0,unknown,0.11709402794790405,-0.04254964804451666,-0.08663246710580393,-0.06123152784495097,0.02956525332774222,0.00252315208271042,0.2569491283189942,0.21778374510253737,0.026063144577099805,-1.4411036212100883,0.047336010553852496,0.3142006178311603,-0.07690014783267057,-0.023512442138355048,-0.026856040655015238,-0.003591317571989413,-0.07349642102070666
3686,59,technician,married,secondary,no,4322,no,no,unknown,17,jun,174,1,-1,0,unknown,0.11866674661044707,-0.03344873702773988,-0.052956913925995844,-0.037832226168255025,0.024119613149713347,0.004158363508553797,0.3625847436510328,0.18691542036040748,0.025783807459404173,-1.534861100542039,-0.0006075768342449785,0.31919867925354584,-0.25955042211364304,0.17478777728512196,-0.004766653838728704,-0.005104101079575676,-0.07201495564742277
3689,32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,-1,0,unknown,0.10715206061349426,0.013664223879976753,0.09682055375237195,-0.07897902842142739,0.0782587724918668,0.00426303186418861,0.07434128791840693,0.1660224073925447,0.05550785147879138,0.08819079291334037,0.1794451118026824,0.15795272752160053,-0.25053986057514677,-0.2679550168844498,-0.038409387072670706,-0.02187540463404792,-0.07788271443414557
3691,74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,129,3,-1,0,unknown,0.17850120141710948,0.3284168356305629,0.014254414683231941,-0.09208295903034873,0.05364749243070435,0.005599319843183748,0.29826853375145196,0.18379247470245325,0.029212911211939523,-0.11028697441056583,0.22983103520943682,2.23236680626412,-0.506242230238537,-0.1520569768922281,0.04470422415680673,0.001875938499402765,-0.018257119508807772
3693,45,management,married,tertiary,no,0,no,no,cellular,20,aug,71,2,-1,0,unknown,0.12678588223275336,0.0211423515259554,0.00319050421413239,-0.099548453588124,0.10281808050854754,0.0031547441107226655,-0.25879127651662187,0.09985676141464991,0.024778994465206577,0.10054989553342511,-0.09817833269200364,-0.05521165543425425,-2.0212289766540343,0.01723345389845437,-0.05491797516426457,-0.01360317893660286,-0.0601319715311912
3694,34,management,married,secondary,no,724,yes,no,cellular,25,may,305,1,-1,0,unknown,0.08833866161342016,0.021187273256353892,0.1401835508270693,-0.061543953613534604,0.0630566425495771,0.003137445008623236,0.07232846209809461,-0.2845679498363775,0.05504387374548344,0.7279036341918911,0.45089359917021987,0.043105291520393066,0.726549106980476,0.26097405655953054,0.025103224265102444,-0.008186774815849993,-0.08288876045902
3695,59,retired,married,primary,no,0,yes,no,cellular,28,jul,20,4,-1,0,unknown,0.03938318984709831,-0.14340521229574363,-0.0008751000295041919,-0.08078795697103394,-0.19507687539345708,0.003676521012563527,-0.25214438188990745,-0.09646864778459269,0.03141185393351582,0.23403286471741008,-0.03562952258468272,-0.1409526514655673,-3.500579197995913,-0.20936141775971526,-0.04910264795468375,-0.01302401003605313,-0.05479736982664984
3705,41,technician,divorced,secondary,no,4047,yes,no,cellular,18,feb,343,1,-1,0,unknown,-0.03635769913006167,-0.06791555448330606,-0.09385886835551627,0.03161183922316972,0.006763502606173477,0.0032151634697381282,0.38443236099731093,-0.3107236110610705,0.053635997019451986,0.25689483620921355,0.09374575184615434,0.9805233237726472,0.8233823967595283,0.1561751882622876,0.042225732368841695,-0.015621195733060981,-0.06486702735037297
3707,33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,0.046155708983544506,0.04836084874938908,0.03238989350764844,0.065005989056425,0.11801306798507692,-0.0034257003292621014,0.31209734507071124,0.27744224009877716,0.04889918877089242,0.1302233437239864,0.3378395591425276,1.3287987092927915,1.0874709340754187,-0.09147303356212111,0.01667865940784838,-0.004713348634865631,-0.06511648783482363
3712,54,management,divorced,tertiary,no,787,no,no,cellular,6,aug,90,2,-1,0,unknown,0.07039215983372622,-0.15464801313343837,0.056157969686758895,0.10435848572203864,0.06996259380654792,0.005172835982154864,0.19484237827151482,0.16930576934243807,0.03682799194592091,0.11179875135451259,0.13215825330708372,0.027010545041031647,-1.7499291332780837,-0.11032036487294182,-0.04774548922336044,-0.009986542707955558,-0.05241423524383382
3716,58,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700,1,-1,0,unknown,0.2248152666734181,-0.11480887657207257,-0.10425479615497597,0.12821031333342284,0.04746165489000838,-0.005317278451517988,0.10923420261018406,0.08720416178127247,0.022221720119259606,-1.1343573824420943,0.041549065209332124,0.5194382021129093,3.400117242648928,0.17446989399589843,0.022785851704055695,-0.0053145472950503455,-0.043019464237712385
3720,42,blue-collar,married,secondary,no,171,yes,no,unknown,14,may,55,1,-1,0,unknown,0.07553308225023081,-0.049296305975667934,-0.09132630144944483,-0.04425135159265613,0.02507707465807306,0.0025841348273078595,-0.015087029377681168,-0.16390169532155965,0.0272483086193607,-0.6282652109970537,0.07282340391207164,-0.4103479791939375,-2.3771705469475144,0.18735167515938816,-0.02787711041887057,-0.01103517570074681,-0.04394750674418145
3724,46,unemployed,single,tertiary,no,705,no,no,cellular,4,feb,398,1,-1,0,unknown,0.11332936306806735,-0.04981918243963002,0.1196749863436094,0.010361551400321196,0.07745954313315363,-0.004392619761322615,0.05842609667146345,0.2973510813988419,0.06431617060743992,0.3064067847445592,-0.1572047741896626,0.43565748682980926,1.1770953084252482,0.2618535325537454,0.017106890839002534,-0.010651112062016077,-0.07001726705126136
3734,31,blue-collar,single,secondary,no,58,yes,no,unknown,21,may,542,1,-1,0,unknown,0.022047460213928942,0.04750791142873402,-0.16666877693109353,0.08398960574425947,0.04128028280903075,-0.009609396975127162,0.004577948759772244,-0.1136805606049935,0.02289229833808328,-1.1289880779819432,0.0571421060670743,-0.21854829588945485,3.090931758294519,0.1469786740982353,0.013304673329828737,-0.008132884402173742,-0.04792464902862403
3738,36,unemployed,married,secondary,no,17458,no,no,cellular,23,sep,390,2,-1,0,unknown,-0.06763770374683524,-0.00792875967498201,0.07773243413254405,-0.09525541904254431,0.007104658915665229,-0.0040566368575995155,-0.17357240082722755,0.12977471596044018,0.050630058398771105,0.40875923713897905,0.20369794922427042,1.9852277323210255,1.3325799933562334,-0.08252501341945287,0.05387273137309818,-0.003166421788549528,-0.05478806143867742
3741,39,entrepreneur,married,secondary,no,1171,no,yes,cellular,21,nov,205,2,-1,0,unknown,0.12287838612917394,-0.09314714176224244,-0.0250567102339201,-0.02741818931057787,0.06352707028495942,0.003948640030271619,0.1269648497500298,0.25141295811130804,-0.29787122842152836,0.02114417784725164,-0.10231603422105559,0.03584100128789754,0.010889930581498135,-0.10726254106615846,0.00685340179233987,-0.0076487199583710535,-0.08400957519146884
3743,37,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,-0.01866025385200598,-0.009641710513662282,-0.23040583080073115,-0.012862326744448788,-0.34339281403858485,0.002874571922233249,-0.014940753883299672,-0.3473940509029948,0.032110945279154895,0.5279286346741191,0.008945887092799993,-0.6240791513003696,0.4270338100903097,0.2681507803293971,-0.15499871721901332,0.037618698411955226,0.028961510681267382
3747,39,services,married,secondary,no,0,yes,no,telephone,10,jul,29,1,-1,0,unknown,-0.061333372755684734,-0.07264677076836656,-0.013635400068260481,-0.03912746217255339,0.013584906605555893,0.0025733987383637007,-0.25359864633185436,-0.13192638185414307,0.023734626065677465,0.25743096978226454,0.4414459872820677,-0.15582449381303426,-2.197006226548558,0.1757885276394167,-0.03709644768650399,-0.014784280209045117,-0.04908970946782743
3749,45,management,single,tertiary,no,5694,yes,no,cellular,18,nov,145,2,193,2,failure,-0.004583006689409577,-0.0526801581268654,0.09056262139077845,0.021738715028148285,0.052712803591158444,0.0036046232533224914,0.345326315502811,-0.24340761595819665,0.06122036864619799,0.08682039577025875,-0.22493388332561584,-0.01897345762159507,-0.35448316467548013,-0.07192285015313717,0.07495441558429748,-0.0035703109433622986,-0.07543052502444521
3757,32,technician,married,secondary,no,3095,no,no,cellular,12,aug,204,10,-1,0,unknown,0.19769757495033846,0.07299977302523457,-0.0869783394533204,-0.05020454911771608,0.031965796558432305,0.0042672465462387545,0.32226092057208133,0.20188100076942644,0.055938792491538686,0.06766147734682458,0.18272487532773396,0.1542247979514566,0.17641802388393907,-0.3424217260969333,-0.04999487356685452,-0.02268817682208521,-0.08675937195191832
3758,48,housemaid,married,primary,no,627,yes,no,unknown,27,may,21,5,-1,0,unknown,0.07033618363828294,-0.043170777843857505,-0.10196100653691198,-0.07482454096477281,-0.19960276661901852,0.002504289452721614,0.05689392709580318,-0.11972547949684355,0.029068398930350712,-0.6707533602594185,0.12707527048075737,-0.30420623619783554,-2.802030717856787,-0.28246764456505224,-0.0414794739453836,-0.009163781907640988,-0.04652614913353078
3763,44,services,married,primary,no,3,yes,no,cellular,7,may,228,1,-1,0,unknown,0.055629118486070835,-0.022809016305726987,-0.08418797101075398,-0.061523521754778765,-0.37936398386151116,0.003996026912853905,-0.37461849625031146,-0.2524031349589494,0.03690732892823488,0.6223044690204259,-0.07648572708334538,-0.36698477541048474,0.3929403020375766,0.25564352082674047,0.06378650001624454,-0.007707271299729037,-0.08771074703778192
3770,25,blue-collar,single,secondary,no,195,no,no,cellular,16,jul,1339,3,-1,0,unknown,-0.10431394253743012,0.6613209242006854,-0.12890611967559612,0.020335818008947903,0.013579195912021669,-0.0034981653741061308,-0.04028910280030986,0.19249499050935093,0.024801219911380054,0.23332855638896874,0.008219761060555004,-0.1882704088280647,3.9638961607164296,-0.011829803473757195,0.0007261957929251643,-0.012628877076687351,-0.054284556304027065
